po_id,store_id,item_id,order_date,qty_ordered,expected_arrival_date,actual_arrival_date,status,supplier_id
12533,8,38,2017-10-22,500,2017-11-06,2017-11-04,Closed,3
12534,8,38,2017-10-08,200,2017-10-18,2017-10-21,Closed,4
12535,9,38,2017-12-17,500,2018-01-04,2018-01-07,Closed,4
12536,9,38,2017-12-03,1000,2017-12-22,2017-12-20,Closed,4
12537,9,38,2017-11-19,200,2017-12-01,2017-11-30,Closed,2
12538,9,38,2017-11-05,100,2017-11-20,2017-11-22,Closed,1
12539,9,38,2017-10-22,500,2017-11-04,2017-11-02,Closed,1
12540,9,38,2017-10-08,1000,2017-11-01,2017-11-04,Closed,3
12541,9,38,2017-12-29,500,2018-01-09,,Open,1
12542,10,38,2017-12-17,100,2018-01-03,2018-01-03,Closed,2
12543,10,38,2017-12-03,200,2017-12-15,2017-12-14,Closed,1
12544,10,38,2017-11-19,1000,2017-12-04,2017-12-07,Closed,2
12545,10,38,2017-11-05,1000,2017-11-29,2017-12-03,Closed,4
12546,10,38,2017-10-22,200,2017-11-07,2017-11-10,Closed,1
12547,10,38,2017-10-08,200,2017-10-28,2017-10-31,Closed,4
12548,10,38,2017-12-28,200,2018-01-13,,Open,1
12549,1,39,2017-12-17,200,2017-12-30,2017-12-29,Closed,4
12550,1,39,2017-12-03,1000,2017-12-26,2017-12-26,Closed,1
12551,1,39,2017-11-19,500,2017-12-08,2017-12-08,Closed,3
12552,1,39,2017-11-05,1000,2017-11-27,2017-12-01,Closed,4
12553,1,39,2017-10-22,500,2017-11-04,2017-11-03,Closed,1
12554,1,39,2017-10-08,100,2017-10-29,2017-10-29,Closed,1
12555,2,39,2017-12-17,200,2018-01-08,2018-01-08,Closed,1
12556,2,39,2017-12-03,200,2017-12-18,2017-12-22,Closed,1
12557,2,39,2017-11-19,100,2017-11-29,2017-12-02,Closed,4
12558,2,39,2017-11-05,1000,2017-11-29,2017-11-28,Closed,1
12559,2,39,2017-10-22,500,2017-11-07,2017-11-06,Closed,3
12560,2,39,2017-10-08,1000,2017-10-22,2017-10-20,Closed,1
12561,2,39,2017-12-25,200,2018-01-04,,Open,4
12562,3,39,2017-12-17,200,2017-12-28,2017-12-27,Closed,1
12563,3,39,2017-12-03,200,2017-12-23,2017-12-22,Closed,3
12564,3,39,2017-11-19,500,2017-12-07,2017-12-05,Closed,3
12565,3,39,2017-11-05,100,2017-11-28,2017-12-01,Closed,2
12566,3,39,2017-10-22,1000,2017-11-10,2017-11-14,Closed,1
12567,3,39,2017-10-08,100,2017-10-20,2017-10-23,Closed,4
12568,4,39,2017-12-17,200,2017-12-28,2017-12-26,Closed,1
12569,4,39,2017-12-03,200,2017-12-14,2017-12-14,Closed,3
12570,4,39,2017-11-19,500,2017-11-30,2017-12-03,Closed,2
12571,4,39,2017-11-05,100,2017-11-27,2017-11-29,Closed,3
12572,4,39,2017-10-22,100,2017-11-06,2017-11-04,Closed,2
12573,4,39,2017-10-08,500,2017-10-30,2017-11-01,Closed,1
12574,4,39,2017-12-25,500,2018-01-05,,Open,1
12575,5,39,2017-12-17,1000,2017-12-31,2017-12-29,Closed,2
12576,5,39,2017-12-03,100,2017-12-22,2017-12-22,Closed,2
12577,5,39,2017-11-19,1000,2017-12-02,2017-12-01,Closed,2
12578,5,39,2017-11-05,500,2017-11-17,2017-11-15,Closed,3
12579,5,39,2017-10-22,100,2017-11-02,2017-10-31,Closed,2
12580,5,39,2017-10-08,1000,2017-11-01,2017-11-02,Closed,1
12581,5,39,2017-12-26,200,2018-01-09,,Open,1
12582,6,39,2017-12-17,100,2018-01-02,2018-01-02,Closed,1
12583,6,39,2017-12-03,100,2017-12-20,2017-12-20,Closed,2
12584,6,39,2017-11-19,100,2017-12-12,2017-12-11,Closed,1
12585,6,39,2017-11-05,500,2017-11-16,2017-11-19,Closed,4
12586,6,39,2017-10-22,100,2017-11-14,2017-11-13,Closed,1
12587,6,39,2017-10-08,200,2017-10-22,2017-10-23,Closed,2
12588,6,39,2017-12-30,200,2018-01-12,,Open,3
12589,7,39,2017-12-17,200,2018-01-01,2018-01-04,Closed,2
12590,7,39,2017-12-03,500,2017-12-26,2017-12-29,Closed,3
12591,7,39,2017-11-19,100,2017-12-11,2017-12-12,Closed,1
12592,7,39,2017-11-05,1000,2017-11-24,2017-11-25,Closed,2
12593,7,39,2017-10-22,100,2017-11-05,2017-11-09,Closed,3
12594,7,39,2017-10-08,100,2017-10-28,2017-10-26,Closed,2
12595,8,39,2017-12-17,100,2018-01-08,2018-01-09,Closed,1
12596,8,39,2017-12-03,1000,2017-12-15,2017-12-19,Closed,4
12597,8,39,2017-11-19,100,2017-12-03,2017-12-07,Closed,3
12598,8,39,2017-11-05,1000,2017-11-18,2017-11-20,Closed,4
12599,8,39,2017-10-22,1000,2017-11-07,2017-11-11,Closed,4
12600,8,39,2017-10-08,500,2017-10-30,2017-11-01,Closed,2
12601,8,39,2017-12-28,500,2018-01-19,,Open,3
12602,9,39,2017-12-17,200,2017-12-29,2017-12-30,Closed,1
12603,9,39,2017-12-03,500,2017-12-13,2017-12-13,Closed,3
12604,9,39,2017-11-19,100,2017-12-04,2017-12-03,Closed,4
12605,9,39,2017-11-05,500,2017-11-20,2017-11-18,Closed,2
12606,9,39,2017-10-22,1000,2017-11-12,2017-11-16,Closed,1
12607,9,39,2017-10-08,500,2017-11-01,2017-10-31,Closed,4
12608,9,39,2017-12-30,500,2018-01-16,,Open,2
12609,10,39,2017-12-17,1000,2018-01-05,2018-01-07,Closed,2
12610,10,39,2017-12-03,100,2017-12-20,2017-12-18,Closed,4
12611,10,39,2017-11-19,1000,2017-11-29,2017-11-28,Closed,2
12612,10,39,2017-11-05,100,2017-11-19,2017-11-17,Closed,3
12613,10,39,2017-10-22,100,2017-11-11,2017-11-11,Closed,2
12614,10,39,2017-10-08,100,2017-10-19,2017-10-17,Closed,4
12615,10,39,2017-12-30,500,2018-01-11,,Open,1
12616,1,40,2017-12-17,100,2018-01-10,2018-01-13,Closed,3
12617,1,40,2017-12-03,1000,2017-12-18,2017-12-17,Closed,2
12618,1,40,2017-11-19,200,2017-11-29,2017-11-30,Closed,3
12619,1,40,2017-11-05,100,2017-11-16,2017-11-19,Closed,4
12620,1,40,2017-10-22,200,2017-11-13,2017-11-13,Closed,2
12621,1,40,2017-10-08,200,2017-10-18,2017-10-20,Closed,1
12622,2,40,2017-12-17,100,2017-12-30,2018-01-02,Closed,4
12623,2,40,2017-12-03,100,2017-12-23,2017-12-26,Closed,1
12624,2,40,2017-11-19,500,2017-12-12,2017-12-14,Closed,1
12625,2,40,2017-11-05,100,2017-11-25,2017-11-24,Closed,1
12626,2,40,2017-10-22,500,2017-11-14,2017-11-18,Closed,1
12627,2,40,2017-10-08,100,2017-10-21,2017-10-25,Closed,2
12628,2,40,2017-12-29,200,2018-01-15,,Open,1
12629,3,40,2017-12-17,200,2018-01-08,2018-01-10,Closed,3
12630,3,40,2017-12-03,200,2017-12-27,2017-12-29,Closed,3
12631,3,40,2017-11-19,500,2017-12-01,2017-12-01,Closed,4
12632,3,40,2017-11-05,1000,2017-11-15,2017-11-16,Closed,2
12633,3,40,2017-10-22,1000,2017-11-09,2017-11-13,Closed,3
12634,3,40,2017-10-08,100,2017-10-27,2017-10-27,Closed,2
12635,3,40,2017-12-24,500,2018-01-06,,Open,3
12636,4,40,2017-12-17,1000,2017-12-28,2017-12-31,Closed,3
12637,4,40,2017-12-03,100,2017-12-24,2017-12-26,Closed,4
12638,4,40,2017-11-19,1000,2017-12-03,2017-12-06,Closed,2
12639,4,40,2017-11-05,500,2017-11-28,2017-12-02,Closed,3
12640,4,40,2017-10-22,500,2017-11-14,2017-11-13,Closed,4
12641,4,40,2017-10-08,100,2017-10-27,2017-10-27,Closed,3
12642,5,40,2017-12-17,100,2017-12-29,2018-01-02,Closed,4
12643,5,40,2017-12-03,200,2017-12-22,2017-12-21,Closed,2
12644,5,40,2017-11-19,200,2017-12-06,2017-12-06,Closed,4
12645,5,40,2017-11-05,1000,2017-11-17,2017-11-21,Closed,2
12646,5,40,2017-10-22,100,2017-11-11,2017-11-11,Closed,2
12647,5,40,2017-10-08,1000,2017-11-01,2017-10-31,Closed,2
12648,5,40,2017-12-30,200,2018-01-18,,Open,4
12649,6,40,2017-12-17,200,2018-01-08,2018-01-10,Closed,4
12650,6,40,2017-12-03,500,2017-12-13,2017-12-17,Closed,1
12651,6,40,2017-11-19,1000,2017-12-12,2017-12-16,Closed,4
12652,6,40,2017-11-05,200,2017-11-23,2017-11-21,Closed,2
12653,6,40,2017-10-22,100,2017-11-13,2017-11-17,Closed,4
12654,6,40,2017-10-08,500,2017-10-28,2017-10-28,Closed,3
12655,6,40,2017-12-22,500,2018-01-09,,Open,2
12656,7,40,2017-12-17,1000,2018-01-06,2018-01-09,Closed,3
12657,7,40,2017-12-03,500,2017-12-17,2017-12-15,Closed,4
12658,7,40,2017-11-19,500,2017-12-01,2017-12-04,Closed,2
12659,7,40,2017-11-05,100,2017-11-19,2017-11-20,Closed,4
12660,7,40,2017-10-22,100,2017-11-06,2017-11-08,Closed,1
12661,7,40,2017-10-08,1000,2017-10-26,2017-10-30,Closed,4
12662,8,40,2017-12-17,500,2018-01-08,2018-01-10,Closed,3
12663,8,40,2017-12-03,500,2017-12-22,2017-12-23,Closed,4
12664,8,40,2017-11-19,500,2017-12-13,2017-12-17,Closed,2
12665,8,40,2017-11-05,200,2017-11-19,2017-11-22,Closed,2
12666,8,40,2017-10-22,500,2017-11-01,2017-11-03,Closed,3
12667,8,40,2017-10-08,1000,2017-11-01,2017-10-31,Closed,1
12668,8,40,2017-12-28,200,2018-01-14,,Open,1
12669,9,40,2017-12-17,200,2018-01-05,2018-01-08,Closed,4
12670,9,40,2017-12-03,200,2017-12-20,2017-12-18,Closed,2
12671,9,40,2017-11-19,100,2017-12-13,2017-12-13,Closed,3
12672,9,40,2017-11-05,1000,2017-11-17,2017-11-17,Closed,2
12673,9,40,2017-10-22,200,2017-11-09,2017-11-11,Closed,2
12674,9,40,2017-10-08,100,2017-10-28,2017-10-29,Closed,3
12675,9,40,2017-12-25,200,2018-01-13,,Open,3
12676,10,40,2017-12-17,500,2018-01-01,2017-12-30,Closed,4
12677,10,40,2017-12-03,500,2017-12-19,2017-12-21,Closed,4
12678,10,40,2017-11-19,200,2017-12-06,2017-12-08,Closed,4
12679,10,40,2017-11-05,500,2017-11-28,2017-11-27,Closed,4
12680,10,40,2017-10-22,200,2017-11-08,2017-11-10,Closed,3
12681,10,40,2017-10-08,500,2017-10-28,2017-11-01,Closed,3
12682,10,40,2017-12-26,200,2018-01-15,,Open,3
12683,1,41,2017-12-17,100,2018-01-09,2018-01-12,Closed,2
12684,1,41,2017-12-03,200,2017-12-14,2017-12-12,Closed,3
12685,1,41,2017-11-19,500,2017-12-06,2017-12-06,Closed,4
12686,1,41,2017-11-05,100,2017-11-17,2017-11-21,Closed,4
12687,1,41,2017-10-22,500,2017-11-02,2017-11-04,Closed,3
12688,1,41,2017-10-08,200,2017-10-20,2017-10-20,Closed,1
12689,1,41,2017-12-24,500,2018-01-07,,Open,2
12690,2,41,2017-12-17,200,2018-01-09,2018-01-07,Closed,3
12691,2,41,2017-12-03,500,2017-12-13,2017-12-11,Closed,2
12692,2,41,2017-11-19,100,2017-12-01,2017-11-30,Closed,3
12693,2,41,2017-11-05,500,2017-11-25,2017-11-25,Closed,4
12694,2,41,2017-10-22,1000,2017-11-12,2017-11-11,Closed,2
12695,2,41,2017-10-08,500,2017-10-21,2017-10-23,Closed,3
12696,3,41,2017-12-17,500,2018-01-05,2018-01-07,Closed,1
12697,3,41,2017-12-03,1000,2017-12-17,2017-12-17,Closed,1
12698,3,41,2017-11-19,100,2017-12-07,2017-12-08,Closed,2
12699,3,41,2017-11-05,200,2017-11-15,2017-11-15,Closed,3
12700,3,41,2017-10-22,1000,2017-11-01,2017-11-04,Closed,3
12701,3,41,2017-10-08,1000,2017-11-01,2017-11-03,Closed,2
12702,4,41,2017-12-17,1000,2017-12-29,2018-01-02,Closed,4
12703,4,41,2017-12-03,500,2017-12-14,2017-12-15,Closed,1
12704,4,41,2017-11-19,1000,2017-12-11,2017-12-14,Closed,1
12705,4,41,2017-11-05,1000,2017-11-18,2017-11-21,Closed,2
12706,4,41,2017-10-22,500,2017-11-10,2017-11-09,Closed,3
12707,4,41,2017-10-08,200,2017-10-30,2017-10-30,Closed,3
12708,4,41,2017-12-27,500,2018-01-18,,Open,2
12709,5,41,2017-12-17,500,2018-01-08,2018-01-09,Closed,2
12710,5,41,2017-12-03,200,2017-12-15,2017-12-13,Closed,2
12711,5,41,2017-11-19,1000,2017-11-30,2017-12-02,Closed,2
12712,5,41,2017-11-05,200,2017-11-21,2017-11-21,Closed,1
12713,5,41,2017-10-22,200,2017-11-07,2017-11-05,Closed,3
12714,5,41,2017-10-08,200,2017-10-20,2017-10-18,Closed,2
12715,5,41,2017-12-23,500,2018-01-09,,Open,2
12716,6,41,2017-12-17,500,2018-01-09,2018-01-10,Closed,4
12717,6,41,2017-12-03,500,2017-12-20,2017-12-20,Closed,2
12718,6,41,2017-11-19,200,2017-11-30,2017-11-30,Closed,2
12719,6,41,2017-11-05,200,2017-11-24,2017-11-28,Closed,3
12720,6,41,2017-10-22,1000,2017-11-13,2017-11-15,Closed,2
12721,6,41,2017-10-08,500,2017-10-29,2017-10-30,Closed,2
12722,7,41,2017-12-17,1000,2018-01-08,2018-01-08,Closed,3
12723,7,41,2017-12-03,1000,2017-12-18,2017-12-16,Closed,3
12724,7,41,2017-11-19,1000,2017-12-02,2017-12-06,Closed,3
12725,7,41,2017-11-05,200,2017-11-15,2017-11-15,Closed,4
12726,7,41,2017-10-22,1000,2017-11-10,2017-11-13,Closed,3
12727,7,41,2017-10-08,500,2017-10-25,2017-10-28,Closed,2
12728,7,41,2017-12-27,200,2018-01-11,,Open,1
12729,8,41,2017-12-17,1000,2018-01-02,2017-12-31,Closed,3
12730,8,41,2017-12-03,100,2017-12-21,2017-12-21,Closed,3
12731,8,41,2017-11-19,200,2017-12-03,2017-12-04,Closed,1
12732,8,41,2017-11-05,1000,2017-11-21,2017-11-20,Closed,1
12733,8,41,2017-10-22,100,2017-11-14,2017-11-14,Closed,3
12734,8,41,2017-10-08,1000,2017-10-31,2017-11-01,Closed,4
12735,8,41,2017-12-24,200,2018-01-10,,Open,1
12736,9,41,2017-12-17,1000,2018-01-09,2018-01-07,Closed,2
12737,9,41,2017-12-03,1000,2017-12-15,2017-12-18,Closed,2
12738,9,41,2017-11-19,500,2017-12-04,2017-12-07,Closed,2
12739,9,41,2017-11-05,1000,2017-11-27,2017-11-29,Closed,1
12740,9,41,2017-10-22,200,2017-11-13,2017-11-14,Closed,1
12741,9,41,2017-10-08,500,2017-10-30,2017-11-01,Closed,4
12742,9,41,2017-12-29,200,2018-01-16,,Open,3
12743,10,41,2017-12-17,500,2017-12-27,2017-12-31,Closed,2
12744,10,41,2017-12-03,100,2017-12-24,2017-12-25,Closed,2
12745,10,41,2017-11-19,1000,2017-12-06,2017-12-10,Closed,4
12746,10,41,2017-11-05,200,2017-11-22,2017-11-20,Closed,3
12747,10,41,2017-10-22,1000,2017-11-01,2017-11-02,Closed,2
12748,10,41,2017-10-08,1000,2017-11-01,2017-11-05,Closed,1
12749,10,41,2017-12-26,500,2018-01-16,,Open,3
12750,1,42,2017-12-17,200,2018-01-02,2018-01-04,Closed,2
12751,1,42,2017-12-03,200,2017-12-22,2017-12-22,Closed,4
12752,1,42,2017-11-19,1000,2017-12-02,2017-12-01,Closed,3
12753,1,42,2017-11-05,500,2017-11-29,2017-11-28,Closed,2
12754,1,42,2017-10-22,200,2017-11-10,2017-11-12,Closed,3
12755,1,42,2017-10-08,1000,2017-10-26,2017-10-29,Closed,3
12756,1,42,2017-12-24,200,2018-01-11,,Open,4
12757,2,42,2017-12-17,1000,2018-01-03,2018-01-04,Closed,2
12758,2,42,2017-12-03,1000,2017-12-17,2017-12-15,Closed,1
12759,2,42,2017-11-19,1000,2017-11-30,2017-11-28,Closed,4
12760,2,42,2017-11-05,100,2017-11-22,2017-11-26,Closed,2
12761,2,42,2017-10-22,1000,2017-11-10,2017-11-13,Closed,3
12762,2,42,2017-10-08,100,2017-10-28,2017-10-29,Closed,4
12763,2,42,2017-12-25,500,2018-01-14,,Open,3
12764,3,42,2017-12-17,500,2017-12-29,2017-12-31,Closed,4
12765,3,42,2017-12-03,1000,2017-12-16,2017-12-17,Closed,1
12766,3,42,2017-11-19,500,2017-11-30,2017-12-01,Closed,1
12767,3,42,2017-11-05,200,2017-11-19,2017-11-17,Closed,1
12768,3,42,2017-10-22,1000,2017-11-09,2017-11-08,Closed,2
12769,3,42,2017-10-08,200,2017-10-25,2017-10-24,Closed,2
12770,3,42,2017-12-24,200,2018-01-16,,Open,3
12771,4,42,2017-12-17,200,2018-01-02,2018-01-06,Closed,3
12772,4,42,2017-12-03,1000,2017-12-24,2017-12-25,Closed,2
12773,4,42,2017-11-19,200,2017-12-10,2017-12-13,Closed,2
12774,4,42,2017-11-05,1000,2017-11-29,2017-11-30,Closed,4
12775,4,42,2017-10-22,200,2017-11-05,2017-11-08,Closed,1
12776,4,42,2017-10-08,500,2017-10-22,2017-10-20,Closed,1
12777,4,42,2017-12-27,200,2018-01-11,,Open,2
12778,5,42,2017-12-17,200,2017-12-31,2017-12-29,Closed,3
12779,5,42,2017-12-03,100,2017-12-19,2017-12-22,Closed,4
12780,5,42,2017-11-19,200,2017-12-10,2017-12-09,Closed,2
12781,5,42,2017-11-05,500,2017-11-26,2017-11-24,Closed,4
12782,5,42,2017-10-22,500,2017-11-12,2017-11-16,Closed,3
12783,5,42,2017-10-08,100,2017-11-01,2017-11-01,Closed,1
12784,5,42,2017-12-30,500,2018-01-13,,Open,1
12785,6,42,2017-12-17,200,2017-12-29,2018-01-01,Closed,2
12786,6,42,2017-12-03,200,2017-12-18,2017-12-18,Closed,4
12787,6,42,2017-11-19,500,2017-12-13,2017-12-17,Closed,4
12788,6,42,2017-11-05,200,2017-11-29,2017-11-30,Closed,3
12789,6,42,2017-10-22,100,2017-11-15,2017-11-16,Closed,2
12790,6,42,2017-10-08,100,2017-10-23,2017-10-27,Closed,4
12791,6,42,2017-12-25,500,2018-01-09,,Open,3
12792,7,42,2017-12-17,1000,2017-12-27,2017-12-29,Closed,3
12793,7,42,2017-12-03,200,2017-12-26,2017-12-29,Closed,1
12794,7,42,2017-11-19,1000,2017-12-13,2017-12-14,Closed,1
12795,7,42,2017-11-05,200,2017-11-21,2017-11-23,Closed,1
12796,7,42,2017-10-22,100,2017-11-15,2017-11-17,Closed,4
12797,7,42,2017-10-08,1000,2017-10-19,2017-10-22,Closed,1
12798,7,42,2017-12-27,200,2018-01-10,,Open,4
12799,8,42,2017-12-17,500,2017-12-30,2017-12-29,Closed,3
12800,8,42,2017-12-03,100,2017-12-20,2017-12-24,Closed,2
12801,8,42,2017-11-19,1000,2017-12-07,2017-12-10,Closed,4
12802,8,42,2017-11-05,200,2017-11-17,2017-11-16,Closed,3
12803,8,42,2017-10-22,500,2017-11-09,2017-11-10,Closed,3
12804,8,42,2017-10-08,100,2017-11-01,2017-11-03,Closed,1
12805,8,42,2017-12-29,200,2018-01-13,,Open,1
12806,9,42,2017-12-17,500,2018-01-01,2017-12-30,Closed,4
12807,9,42,2017-12-03,1000,2017-12-17,2017-12-15,Closed,2
12808,9,42,2017-11-19,1000,2017-12-05,2017-12-03,Closed,3
12809,9,42,2017-11-05,500,2017-11-23,2017-11-27,Closed,4
12810,9,42,2017-10-22,1000,2017-11-15,2017-11-16,Closed,1
12811,9,42,2017-10-08,500,2017-10-26,2017-10-27,Closed,1
12812,9,42,2017-12-30,200,2018-01-19,,Open,3
12813,10,42,2017-12-17,1000,2018-01-07,2018-01-05,Closed,2
12814,10,42,2017-12-03,500,2017-12-23,2017-12-23,Closed,4
12815,10,42,2017-11-19,1000,2017-12-07,2017-12-10,Closed,1
12816,10,42,2017-11-05,500,2017-11-22,2017-11-25,Closed,2
12817,10,42,2017-10-22,200,2017-11-07,2017-11-05,Closed,2
12818,10,42,2017-10-08,1000,2017-10-25,2017-10-24,Closed,4
12819,1,43,2017-12-17,200,2017-12-30,2017-12-28,Closed,3
12820,1,43,2017-12-03,100,2017-12-18,2017-12-17,Closed,3
12821,1,43,2017-11-19,200,2017-11-30,2017-11-29,Closed,2
12822,1,43,2017-11-05,200,2017-11-19,2017-11-21,Closed,3
12823,1,43,2017-10-22,1000,2017-11-13,2017-11-14,Closed,2
12824,1,43,2017-10-08,100,2017-10-23,2017-10-23,Closed,3
12825,1,43,2017-12-27,500,2018-01-07,,Open,1
12826,2,43,2017-12-17,200,2017-12-30,2017-12-30,Closed,1
12827,2,43,2017-12-03,200,2017-12-16,2017-12-20,Closed,3
12828,2,43,2017-11-19,200,2017-12-08,2017-12-09,Closed,2
12829,2,43,2017-11-05,100,2017-11-23,2017-11-26,Closed,2
12830,2,43,2017-10-22,100,2017-11-02,2017-10-31,Closed,2
12831,2,43,2017-10-08,100,2017-10-29,2017-10-31,Closed,4
12832,2,43,2017-12-27,200,2018-01-18,,Open,4
12833,3,43,2017-12-17,1000,2017-12-30,2018-01-03,Closed,1
12834,3,43,2017-12-03,100,2017-12-26,2017-12-29,Closed,4
12835,3,43,2017-11-19,500,2017-12-11,2017-12-15,Closed,3
12836,3,43,2017-11-05,1000,2017-11-28,2017-11-29,Closed,4
12837,3,43,2017-10-22,500,2017-11-15,2017-11-18,Closed,1
12838,3,43,2017-10-08,500,2017-10-23,2017-10-24,Closed,1
12839,3,43,2017-12-24,500,2018-01-13,,Open,3
12840,4,43,2017-12-17,200,2018-01-09,2018-01-10,Closed,2
12841,4,43,2017-12-03,1000,2017-12-20,2017-12-20,Closed,4
12842,4,43,2017-11-19,500,2017-11-30,2017-12-03,Closed,2
12843,4,43,2017-11-05,100,2017-11-16,2017-11-14,Closed,4
12844,4,43,2017-10-22,1000,2017-11-02,2017-10-31,Closed,1
12845,4,43,2017-10-08,200,2017-10-23,2017-10-23,Closed,1
12846,4,43,2017-12-28,200,2018-01-13,,Open,3
12847,5,43,2017-12-17,200,2018-01-02,2018-01-02,Closed,4
12848,5,43,2017-12-03,200,2017-12-15,2017-12-18,Closed,3
12849,5,43,2017-11-19,100,2017-11-30,2017-12-01,Closed,3
12850,5,43,2017-11-05,200,2017-11-29,2017-12-02,Closed,1
12851,5,43,2017-10-22,100,2017-11-15,2017-11-19,Closed,3
12852,5,43,2017-10-08,100,2017-10-20,2017-10-19,Closed,3
12853,6,43,2017-12-17,200,2017-12-31,2018-01-02,Closed,3
12854,6,43,2017-12-03,500,2017-12-23,2017-12-23,Closed,4
12855,6,43,2017-11-19,200,2017-12-01,2017-11-30,Closed,1
12856,6,43,2017-11-05,500,2017-11-29,2017-12-02,Closed,2
12857,6,43,2017-10-22,100,2017-11-10,2017-11-09,Closed,1
12858,6,43,2017-10-08,100,2017-10-29,2017-10-28,Closed,4
12859,6,43,2017-12-30,500,2018-01-15,,Open,2
12860,7,43,2017-12-17,500,2017-12-30,2017-12-29,Closed,3
12861,7,43,2017-12-03,1000,2017-12-24,2017-12-26,Closed,4
12862,7,43,2017-11-19,1000,2017-12-13,2017-12-17,Closed,4
12863,7,43,2017-11-05,1000,2017-11-15,2017-11-13,Closed,1
12864,7,43,2017-10-22,500,2017-11-09,2017-11-08,Closed,4
12865,7,43,2017-10-08,500,2017-10-18,2017-10-17,Closed,3
12866,7,43,2017-12-30,500,2018-01-19,,Open,1
12867,8,43,2017-12-17,1000,2018-01-10,2018-01-13,Closed,4
12868,8,43,2017-12-03,500,2017-12-23,2017-12-24,Closed,2
12869,8,43,2017-11-19,1000,2017-12-07,2017-12-11,Closed,3
12870,8,43,2017-11-05,500,2017-11-24,2017-11-24,Closed,2
12871,8,43,2017-10-22,200,2017-11-09,2017-11-13,Closed,4
12872,8,43,2017-10-08,100,2017-10-18,2017-10-20,Closed,4
12873,9,43,2017-12-17,100,2018-01-02,2017-12-31,Closed,2
12874,9,43,2017-12-03,200,2017-12-16,2017-12-19,Closed,3
12875,9,43,2017-11-19,100,2017-11-30,2017-11-30,Closed,3
12876,9,43,2017-11-05,1000,2017-11-21,2017-11-21,Closed,4
12877,9,43,2017-10-22,200,2017-11-09,2017-11-07,Closed,4
12878,9,43,2017-10-08,100,2017-10-21,2017-10-23,Closed,1
12879,10,43,2017-12-17,1000,2018-01-07,2018-01-11,Closed,2
12880,10,43,2017-12-03,100,2017-12-22,2017-12-23,Closed,4
12881,10,43,2017-11-19,100,2017-12-07,2017-12-05,Closed,4
12882,10,43,2017-11-05,100,2017-11-28,2017-11-28,Closed,1
12883,10,43,2017-10-22,200,2017-11-05,2017-11-04,Closed,1
12884,10,43,2017-10-08,1000,2017-10-31,2017-11-01,Closed,2
12885,10,43,2017-12-30,200,2018-01-19,,Open,1
12886,1,44,2017-12-17,200,2017-12-28,2017-12-31,Closed,4
12887,1,44,2017-12-03,500,2017-12-14,2017-12-18,Closed,4
12888,1,44,2017-11-19,500,2017-12-06,2017-12-09,Closed,4
12889,1,44,2017-11-05,1000,2017-11-23,2017-11-24,Closed,2
12890,1,44,2017-10-22,1000,2017-11-09,2017-11-12,Closed,3
12891,1,44,2017-10-08,100,2017-10-26,2017-10-28,Closed,4
12892,1,44,2017-12-25,200,2018-01-06,,Open,4
12893,2,44,2017-12-17,100,2018-01-05,2018-01-07,Closed,1
12894,2,44,2017-12-03,500,2017-12-25,2017-12-28,Closed,2
12895,2,44,2017-11-19,100,2017-11-29,2017-11-30,Closed,1
12896,2,44,2017-11-05,200,2017-11-27,2017-11-27,Closed,4
12897,2,44,2017-10-22,500,2017-11-05,2017-11-05,Closed,1
12898,2,44,2017-10-08,100,2017-10-27,2017-10-26,Closed,3
12899,3,44,2017-12-17,500,2018-01-08,2018-01-09,Closed,4
12900,3,44,2017-12-03,500,2017-12-21,2017-12-22,Closed,1
12901,3,44,2017-11-19,500,2017-12-04,2017-12-05,Closed,4
12902,3,44,2017-11-05,100,2017-11-22,2017-11-24,Closed,3
12903,3,44,2017-10-22,100,2017-11-15,2017-11-18,Closed,3
12904,3,44,2017-10-08,500,2017-10-20,2017-10-22,Closed,2
12905,3,44,2017-12-29,200,2018-01-13,,Open,2
12906,4,44,2017-12-17,500,2018-01-07,2018-01-11,Closed,3
12907,4,44,2017-12-03,1000,2017-12-21,2017-12-23,Closed,2
12908,4,44,2017-11-19,1000,2017-11-29,2017-11-30,Closed,1
12909,4,44,2017-11-05,500,2017-11-21,2017-11-23,Closed,2
12910,4,44,2017-10-22,500,2017-11-03,2017-11-03,Closed,1
12911,4,44,2017-10-08,200,2017-10-28,2017-10-26,Closed,2
12912,4,44,2017-12-29,500,2018-01-15,,Open,4
12913,5,44,2017-12-17,500,2017-12-27,2017-12-31,Closed,3
12914,5,44,2017-12-03,200,2017-12-27,2017-12-27,Closed,2
12915,5,44,2017-11-19,200,2017-12-10,2017-12-09,Closed,3
12916,5,44,2017-11-05,500,2017-11-17,2017-11-17,Closed,2
12917,5,44,2017-10-22,1000,2017-11-13,2017-11-16,Closed,2
12918,5,44,2017-10-08,1000,2017-10-24,2017-10-26,Closed,4
12919,6,44,2017-12-17,500,2017-12-31,2017-12-31,Closed,2
12920,6,44,2017-12-03,200,2017-12-14,2017-12-13,Closed,2
12921,6,44,2017-11-19,200,2017-12-03,2017-12-05,Closed,1
12922,6,44,2017-11-05,200,2017-11-28,2017-11-27,Closed,4
12923,6,44,2017-10-22,500,2017-11-05,2017-11-07,Closed,4
12924,6,44,2017-10-08,200,2017-10-27,2017-10-25,Closed,2
12925,6,44,2017-12-27,200,2018-01-13,,Open,4
